,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000160932,2.35013726474076e-19,-0.726867722598072,0.623,0.685,7.58718314548906e-15,LY6E
ENSG00000090339,3.92292258620961e-18,0.664160254947389,0.19,0.046,1.26647632773191e-13,ICAM1
ENSG00000160888,8.29685608660592e-18,0.741210990250307,0.571,0.356,2.67855701899985e-13,IER2
ENSG00000240972,2.67385826750321e-17,0.763075963777472,0.584,0.423,8.63228403080737e-13,MIF
ENSG00000136237,2.81420672892376e-17,0.737725180550794,0.472,0.262,9.08538500365747e-13,RAPGEF5
ENSG00000204387,1.11829204767096e-16,-0.79508045346798,0.315,0.435,3.61029404670092e-12,SNHG32
ENSG00000101000,1.44996019007078e-16,-0.699592079175178,0.47,0.55,4.68105147762451e-12,PROCR
ENSG00000196139,1.84542720968117e-16,-0.761554548857686,0.255,0.379,5.95777720373468e-12,AKR1C3
ENSG00000170323,2.46550969982634e-16,0.873255283316172,0.727,0.648,7.95965151491937e-12,FABP4
ENSG00000123080,4.73772790056499e-16,-0.628645505979138,0.149,0.274,1.5295280754184e-11,CDKN2C
ENSG00000129757,5.0339873694822e-16,-0.66367251028162,0.118,0.235,1.62517248236363e-11,CDKN1C
ENSG00000197261,1.53675565039354e-15,-0.735690589209298,0.127,0.244,4.9612619417305e-11,C6orf141
ENSG00000114857,2.86842604106427e-15,-0.713928346146383,0.547,0.618,9.26042663097188e-11,NKTR
ENSG00000141753,4.14396418372958e-15,0.585953954849459,0.81,0.664,1.33783739707526e-10,IGFBP4
ENSG00000135363,7.17787516083765e-15,-0.67362559399149,0.35,0.456,2.31730521692483e-10,LMO2
ENSG00000204389,1.79324871808997e-14,1.02130978288031,0.407,0.233,5.78932416148167e-10,HSPA1A
ENSG00000128016,4.81320483931709e-14,0.710792493803333,0.667,0.495,1.55389505032513e-09,ZFP36
ENSG00000198959,8.12984008574951e-14,0.633867712866755,0.401,0.23,2.62463757328337e-09,TGM2
ENSG00000183963,8.43016247733536e-13,-0.642337927976181,0.267,0.372,2.72159365418295e-08,SMTN
ENSG00000164104,1.2283693282459e-12,-0.608563317514694,0.229,0.341,3.96566753930906e-08,HMGB2
ENSG00000138772,1.68606615999283e-12,-0.62377879246444,0.201,0.314,5.44329599092085e-08,ANXA3
ENSG00000204388,3.57876816706342e-12,0.60703803639361,0.162,0.052,1.15536951505475e-07,HSPA1B
ENSG00000078596,5.92438482344086e-12,-0.624945216138831,0.277,0.38,1.91262839639965e-07,ITM2A
ENSG00000143878,7.08890027742021e-12,0.589819188096078,0.424,0.271,2.28858056556234e-07,RHOB
ENSG00000185825,1.0705203535335e-11,-0.607500307829971,0.671,0.669,3.45606790934756e-07,BCAP31
ENSG00000113448,1.50965444044005e-11,0.672836197975375,0.22,0.091,4.87376839551665e-07,PDE4D
ENSG00000101955,1.51658487124047e-11,-0.73715613979094,0.193,0.29,4.89614259831275e-07,SRPX
ENSG00000197943,3.82515832460847e-11,1.2365094099124,0.234,0.115,1.2349141135166e-06,PLCG2
ENSG00000188783,4.55139122499328e-09,-0.598078065001598,0.059,0.128,0.000146937114307683,PRELP
ENSG00000122852,5.45749327905776e-08,1.5797602010277,0.314,0.192,0.00176189713021101,SFTPA1
ENSG00000169715,2.80398909362987e-07,0.588491934390095,0.336,0.211,0.00905239838987467,MT1E
ENSG00000257017,9.77053459142051e-07,-1.70256872928727,0.08,0.142,0.031543193874942,HP
ENSG00000185303,3.39232758668479e-05,1.01976516209899,0.303,0.207,1,SFTPA2
ENSG00000161055,4.7509577459306e-05,0.676891382843538,0.653,0.557,1,SCGB3A1
ENSG00000177606,0.000112994608318709,0.642523244816389,0.654,0.56,1,JUN
ENSG00000182463,0.00119921768262355,-0.689222159695801,0.463,0.479,1,TSHZ2
