,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000102221,2.41843664672606e-178,1.11531112879199,0.685,0.181,8.11095282578985e-174,JADE3
ENSG00000156103,5.22408704667022e-178,1.30271489933854,0.885,0.327,1.75205431371226e-173,MMP16
ENSG00000166004,2.55116669202925e-176,1.14289328956831,0.811,0.272,8.55610285172769e-172,CEP295
ENSG00000102271,5.13215736276211e-176,0.952373708382715,0.722,0.191,1.72122293632316e-171,KLHL4
ENSG00000225937,7.91183316489407e-176,1.2786560413762,0.887,0.34,2.65347060684217e-171,PCA3
ENSG00000090905,8.95598516547589e-174,1.33106534342234,0.981,0.811,3.0036583047973e-169,TNRC6A
ENSG00000186340,3.03760072736965e-173,0.974576300846939,0.558,0.115,1.01875053194523e-168,THBS2
ENSG00000113494,1.47783679313055e-172,1.37304945940132,0.885,0.347,4.95636903680125e-168,PRLR
ENSG00000159023,8.31572196351134e-172,1.19722242497708,0.909,0.382,2.78892683212243e-167,EPB41
ENSG00000062038,1.34228168830509e-171,0.680132812580007,0.414,0.065,4.50174432623762e-167,CDH3
ENSG00000116717,2.58036400092697e-171,0.692304762081592,0.338,0.043,8.65402478630887e-167,GADD45A
ENSG00000157168,1.71820147804377e-170,1.76607146152888,0.538,0.122,5.76250411706318e-166,NRG1
ENSG00000149294,3.2806312102936e-170,1.27879455932682,0.976,0.483,1.10025809530827e-165,NCAM1
ENSG00000159842,8.77389120442543e-170,1.20367161139358,0.924,0.441,2.9425876321402e-165,ABR
ENSG00000111058,2.51287766095546e-169,1.13733456428888,0.898,0.343,8.42768909931242e-165,ACSS3
ENSG00000184985,1.05275162016551e-168,0.717296237225874,0.607,0.137,3.53071838371108e-164,SORCS2
ENSG00000228436,5.54127869295575e-167,1.01542936979336,0.714,0.212,1.8584340480435e-162,AL139260.1
ENSG00000164171,7.04465729168322e-167,0.808181495346268,0.56,0.119,2.36263716248472e-162,ITGA2
ENSG00000183230,9.16881221431508e-167,1.08774663139718,0.852,0.293,3.07503624043699e-162,CTNNA3
ENSG00000132321,3.61595736306964e-166,0.762387114437529,0.514,0.104,1.2127197804263e-161,IQCA1
ENSG00000101938,5.33229536775246e-166,1.16019620578186,0.696,0.193,1.78834522043682e-161,CHRDL1
ENSG00000171444,5.60529317954454e-166,1.36521774078403,0.972,0.628,1.87990322655565e-161,MCC
ENSG00000113273,1.6807858872486e-165,0.926446686559885,0.714,0.202,5.63701970865434e-161,ARSB
ENSG00000198018,1.17385010342549e-164,0.698582401170927,0.39,0.06,3.93685847686842e-160,ENTPD7
ENSG00000233478,5.1817507823356e-163,0.655315774076418,0.44,0.076,1.73785557737971e-158,AL031280.1
ENSG00000169851,1.19655927912241e-161,1.33509466246352,0.968,0.639,4.01302051032075e-157,PCDH7
ENSG00000152137,4.72237865127208e-161,1.00145000955885,0.597,0.145,1.58379135206363e-156,HSPB8
ENSG00000151692,5.13013425499253e-161,1.26402784264014,0.909,0.389,1.7205444264394e-156,RNF144A
ENSG00000260658,4.04363755424963e-160,0.847918061071651,0.514,0.105,1.35615516294424e-155,AC138305.1
ENSG00000198612,1.34013828882176e-159,0.945495286515054,0.681,0.194,4.49455579305042e-155,COPS8
ENSG00000111052,1.56793271093209e-159,0.910318140892089,0.644,0.167,5.25853272592405e-155,LIN7A
ENSG00000153814,2.64715908705793e-159,1.41986392137346,0.983,0.787,8.87804214617487e-155,JAZF1
ENSG00000138696,2.77586178637408e-159,0.589737709451085,0.729,0.204,9.30968525914139e-155,BMPR1B
ENSG00000249669,2.895412218548e-157,1.27737184697628,0.994,0.896,9.71063349856627e-153,CARMN
ENSG00000018236,4.32798761370564e-157,0.879436585655989,0.727,0.204,1.4515204858846e-152,CNTN1
ENSG00000135299,2.21059902421737e-156,0.88298650521214,0.788,0.252,7.41390700742023e-152,ANKRD6
ENSG00000163681,1.96536069603343e-155,1.24877908475912,0.981,0.759,6.59142670235693e-151,SLMAP
ENSG00000150995,3.36302490823039e-155,1.32789321420607,0.963,0.575,1.12789129372231e-150,ITPR1
ENSG00000174944,3.72423450254385e-151,0.75934064445802,0.659,0.174,1.24903376746316e-146,P2RY14
ENSG00000149596,4.4257628325744e-151,1.08434524610188,0.861,0.325,1.4843123387888e-146,JPH2
ENSG00000143772,1.96026667398914e-147,1.32411490304513,0.902,0.433,6.57434237122477e-143,ITPKB
ENSG00000130045,2.18246743225727e-146,0.838502196424227,0.575,0.145,7.31955927430442e-142,NXNL2
