,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000162687,0.000170566539159727,0.752911913711405,0.264,0.087,1,KCNT2
ENSG00000140988,0.000189849820158558,-0.816665787783748,0.834,0.817,1,RPS2
ENSG00000087086,0.00019808256304731,-0.846614435947694,0.951,0.922,1,FTL
ENSG00000118689,0.00019850309517259,0.593125114481394,0.828,0.617,1,FOXO3
ENSG00000108679,0.000207316965319325,-0.973604670955894,0.46,0.557,1,LGALS3BP
ENSG00000116117,0.000218362081033804,1.16799799289079,0.399,0.209,1,PARD3B
ENSG00000248869,0.000233895801138623,-1.02784402412341,0.012,0.113,1,LINC02511
ENSG00000117069,0.000235828286708989,0.689701242489745,0.184,0.035,1,ST6GALNAC5
ENSG00000170390,0.000235990788793999,0.58801675107221,0.325,0.13,1,DCLK2
ENSG00000229117,0.000247546916990469,-0.835217400656552,0.896,0.896,1,RPL41
ENSG00000156049,0.000255492746621168,0.590159884228736,0.368,0.157,1,GNA14
ENSG00000170624,0.000256961176939178,-0.737925811887093,0.086,0.243,1,SGCD
ENSG00000141298,0.00027846196463685,0.603277677438924,0.515,0.27,1,SSH2
ENSG00000134533,0.000283511069930981,0.66187764602391,0.761,0.504,1,RERG
ENSG00000168938,0.000313946711483193,-0.745950202378031,0.405,0.53,1,PPIC
ENSG00000187193,0.000318121936877028,1.25362006631692,0.515,0.322,1,MT1X
ENSG00000170801,0.000332200216462376,-0.882450195988831,0.055,0.183,1,HTRA3
ENSG00000103489,0.000336273995365343,-0.899615485061026,0.098,0.252,1,XYLT1
ENSG00000064205,0.000358972588945125,-0.725329269235869,0.043,0.165,1,CCN5
ENSG00000271945,0.000379744578267521,0.940639462687835,0.294,0.122,1,AL355612.1
ENSG00000115419,0.000386113503261498,0.803871705632665,0.577,0.374,1,GLS
ENSG00000231500,0.000407028144560833,-0.960290458758966,0.828,0.826,1,RPS18
ENSG00000162772,0.000437723851986777,0.649479684386352,0.644,0.461,1,ATF3
ENSG00000068697,0.000440754394759493,-0.922583962801669,0.773,0.713,1,LAPTM4A
ENSG00000161970,0.000462653373120196,-0.858447485819335,0.804,0.826,1,RPL26
ENSG00000150938,0.000488112375890018,0.865845719093412,0.38,0.191,1,CRIM1
ENSG00000253693,0.000506984755204584,0.984731619036002,0.202,0.052,1,AC008415.1
ENSG00000148834,0.000535138626686169,-0.672759486731186,0.564,0.6,1,GSTO1
ENSG00000143933,0.000555192688835603,-0.672101212389001,0.706,0.73,1,CALM2
ENSG00000166250,0.00056984815689284,-0.933845961644092,0.19,0.348,1,CLMP
ENSG00000212907,0.000575785265231699,1.04716295647463,0.687,0.617,1,MT-ND4L
ENSG00000261404,0.000581801272329985,2.08915535395551,0.215,0.07,1,AC138627.1
ENSG00000134853,0.000582153648576448,-0.770274432972531,0.252,0.435,1,PDGFRA
ENSG00000150672,0.000602507248621864,1.51589822506156,0.423,0.243,1,DLG2
ENSG00000107317,0.000617172925698111,-1.68106736741619,0.583,0.661,1,PTGDS
ENSG00000170315,0.000631323066624907,-0.612415177884439,0.761,0.739,1,UBB
ENSG00000169083,0.000641866529591381,-0.803325112175136,0.202,0.348,1,AR
ENSG00000165379,0.000653751313256549,-1.07751150764306,0.141,0.304,1,LRFN5
ENSG00000145934,0.000720122722461571,0.643674722059444,0.166,0.035,1,TENM2
ENSG00000159674,0.000731836648987245,-0.783946632462757,0.853,0.835,1,SPON2
ENSG00000140545,0.000774704043639898,-0.828666042506943,0.521,0.591,1,MFGE8
ENSG00000144868,0.000777379434197308,-0.869742721220831,0.061,0.191,1,TMEM108
ENSG00000185774,0.000785448228100806,0.610187904155918,0.202,0.061,1,KCNIP4
ENSG00000034510,0.000904999399149781,-0.98587318718292,0.828,0.8,1,TMSB10
ENSG00000267659,0.000915533906776064,-0.943345190385238,0.061,0.183,1,LINC01482
ENSG00000120738,0.000922494164968667,0.652375776091661,0.773,0.635,1,EGR1
ENSG00000213741,0.000971787283362593,-1.09560371502873,0.798,0.748,1,RPS29
ENSG00000164587,0.00102758198324701,-0.666743380364049,0.847,0.809,1,RPS14
ENSG00000115594,0.00104707282659181,-0.954012736356226,0.454,0.565,1,IL1R1
ENSG00000111885,0.00114375598115454,-0.842295752627151,0.288,0.461,1,MAN1A1
ENSG00000142534,0.00114702102724127,-0.607871335698425,0.834,0.826,1,RPS11
ENSG00000125730,0.00124233030327869,-1.12221123043966,0.11,0.243,1,C3
ENSG00000122870,0.00125832784740241,-0.665933029316042,0.16,0.313,1,BICC1
ENSG00000164330,0.00135510753207095,-0.794680169144872,0.184,0.348,1,EBF1
ENSG00000184840,0.00138315118084479,-0.687486973355781,0.442,0.513,1,TMED9
ENSG00000198695,0.00138363909539014,0.856825974136757,0.589,0.496,1,MT-ND6
ENSG00000162493,0.00140525111073907,-0.660664377320605,0.411,0.522,1,PDPN
