,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000172809,2.90188884646328e-128,-1.03889712776831,0.7,0.816,9.36845795192206e-124,RPL38
ENSG00000008988,2.14425940271932e-124,-0.95693912543689,0.768,0.821,6.92252705573904e-120,RPS20
ENSG00000205155,6.55274645741062e-124,-1.03892906483707,0.694,0.807,2.11548866631044e-119,PSENEN
ENSG00000169398,2.14173781456992e-122,1.06345212969835,0.576,0.226,6.91438636055751e-118,PTK2
ENSG00000070731,2.15686756648364e-122,0.696537552877236,0.414,0.074,6.9632312516358e-118,ST6GALNAC2
ENSG00000152894,1.71644814787368e-121,1.16082614688531,0.554,0.2,5.54138120059538e-117,PTPRK
ENSG00000241837,1.07631027643305e-120,-1.08274416328496,0.324,0.604,3.47476009643647e-116,ATP5PO
ENSG00000197826,1.18805021244626e-119,1.68426114515155,0.784,0.48,3.83550130586151e-115,CFAP299
ENSG00000182718,1.12240428439998e-117,-0.740423601364454,0.9,0.911,3.62356999175688e-113,ANXA2
ENSG00000165164,2.35168172514466e-117,1.34960122194657,0.656,0.323,7.59216928145703e-113,CFAP47
ENSG00000198886,1.0498766443626e-116,-0.829729024404932,0.868,0.959,3.38942175866023e-112,MT-ND4
ENSG00000156639,2.06059992133758e-116,0.990747024306201,0.54,0.193,6.65244078604623e-112,ZFAND3
ENSG00000140262,2.4022432083609e-116,1.01541250473367,0.488,0.148,7.75540197387233e-112,TCF12
ENSG00000113448,1.12421249679295e-114,1.80883982813507,0.568,0.241,3.62940762464635e-110,PDE4D
ENSG00000198502,5.38801885174097e-113,0.797296877595137,0.414,0.091,1.73946800609605e-108,HLA-DRB5
ENSG00000204634,5.89493663613449e-113,0.962997379424496,0.558,0.204,1.90312134360966e-108,TBC1D8
ENSG00000151422,2.40199916593655e-112,0.998507451972346,0.458,0.13,7.75461410730954e-108,FER
ENSG00000185883,2.75119943908507e-112,0.697873455368377,0.478,0.126,8.88197226914223e-108,ATP6V0C
ENSG00000075420,4.09353995473e-112,1.05649392658428,0.524,0.184,1.32155843898503e-107,FNDC3B
ENSG00000132549,4.26895253161571e-110,0.788614664423379,0.486,0.143,1.37818863530682e-105,VPS13B
